pilot_slice,policy,dataset,base_dataset,query_index,question,gold_title,source_has_gold,source_best_gold_rank,expanded_best_gold_rank,rank_improvement_vs_source,expanded_hit_at_5,expanded_hit_at_10,expanded_hit_at_20,expanded_hit_at_50,expanded_hit_at_100,final_new_at_5,pool_absent_recovered_at_100,retrieval_calls,slot_count,resolved_slot_count,slot_coverage,expanded_top5_titles_json
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,WWNQ,1,26,24,2,0,0,0,1,1,0,0,0,4,0,0.0,"[""Erskine College"", ""Erskine College–Due West Historic District"", ""List of capitals in the United States"", ""Mississippi"", ""Minneapolis""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,"Charleston, South Carolina",1,10,,,0,0,0,0,0,0,0,1,0,0,,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""College of Southern Nevada"", ""Ancilla College"", ""Aqqala County""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,WWNQ,1,26,,,0,0,0,0,0,0,0,1,0,0,,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""College of Southern Nevada"", ""Ancilla College"", ""Aqqala County""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,"Charleston, South Carolina",1,10,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""Ancilla College"", ""Early College High School (Salem, Oregon)"", ""Whitman College, Princeton University""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,WWNQ,1,26,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""Ancilla College"", ""Early College High School (Salem, Oregon)"", ""Whitman College, Princeton University""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,"Charleston, South Carolina",1,10,10,0,0,0,1,1,1,0,0,4,0,0,,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""College of Southern Nevada"", ""Ancilla College"", ""Aqqala County""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,WWNQ,1,26,,,0,0,0,0,0,0,0,4,0,0,,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""College of Southern Nevada"", ""Ancilla College"", ""Aqqala County""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,"Charleston, South Carolina",1,10,18,-8,0,0,1,1,1,0,0,4,4,4,1.0,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""Ancilla College"", ""Early College High School (Salem, Oregon)"", ""Whitman College, Princeton University""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,WWNQ,1,26,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erskine College–Due West Historic District"", ""Erskine College"", ""Ancilla College"", ""Early College High School (Salem, Oregon)"", ""Whitman College, Princeton University""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,117,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Paula Santiago,1,15,15,0,0,0,1,1,1,0,0,0,2,0,0.0,"[""Manuel Balbi"", ""John Cabot"", ""Sebastian Cabot (explorer)"", ""Sergio Villanueva"", ""Francisco H. Vázquez""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,117,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Paula Santiago,1,15,,,0,0,0,0,0,0,0,1,0,0,,"[""Manuel Balbi"", ""Portugal"", ""Spice trade"", ""Balbi Holy Conversation"", ""History of the west coast of North America""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,117,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Paula Santiago,1,15,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Manuel Balbi"", ""Balbi Holy Conversation"", ""Manuel Buising"", ""Manuel Blázquez"", ""Manuel Rodriguez Lopez""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,117,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Paula Santiago,1,15,,,0,0,0,0,0,0,0,4,0,0,,"[""Manuel Balbi"", ""Portugal"", ""Spice trade"", ""Balbi Holy Conversation"", ""History of the west coast of North America""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,117,Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,Paula Santiago,1,15,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Manuel Balbi"", ""Balbi Holy Conversation"", ""Manuel Buising"", ""Manuel Blázquez"", ""Manuel Rodriguez Lopez""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,118,What is the deepest part of the ocean by the state where Main Street Station is located?,"Newport News, Virginia",1,96,89,7,0,0,0,0,1,0,0,0,2,0,0.0,"[""Mariana Trench"", ""Puerto Rico Trench"", ""East Coast of the United States"", ""Maine"", ""Richmond, Virginia""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,118,What is the deepest part of the ocean by the state where Main Street Station is located?,"Newport News, Virginia",1,96,,,0,0,0,0,0,0,0,1,0,0,,"[""Metropolitan Avenue/Lorimer Street station"", ""Finsbury Park station"", ""Oslo West Station"", ""Landsborough railway station, Victoria"", ""Waban station""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,118,What is the deepest part of the ocean by the state where Main Street Station is located?,"Newport News, Virginia",1,96,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Metropolitan Avenue/Lorimer Street station"", ""Finsbury Park station"", ""Oslo West Station"", ""Landsborough railway station, Victoria"", ""Waban station""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,118,What is the deepest part of the ocean by the state where Main Street Station is located?,"Newport News, Virginia",1,96,,,0,0,0,0,0,0,0,4,0,0,,"[""Metropolitan Avenue/Lorimer Street station"", ""Finsbury Park station"", ""Oslo West Station"", ""Landsborough railway station, Victoria"", ""Waban station""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,118,What is the deepest part of the ocean by the state where Main Street Station is located?,"Newport News, Virginia",1,96,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Metropolitan Avenue/Lorimer Street station"", ""Finsbury Park station"", ""Oslo West Station"", ""Landsborough railway station, Victoria"", ""Waban station""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Police,0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""Josip Broz Tito"", ""John Kerry"", ""1937 South American Championship"", ""Guarani alphabet"", ""Norman, Wisconsin""]"
source_pool_absent,rank_expansion,MuSiQue,musique,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Police,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Josip Broz Tito"", ""Communist Party of India"", ""Cold War"", ""Embassy of the United Arab Emirates, London"", ""Article One of the United States Constitution""]"
source_pool_absent,independent_demand,MuSiQue,musique,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Police,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Northern Seven Years' War"", ""Crimean War"", ""Portugal"", ""Korean War"", ""Rajendra Chola I""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Police,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Josip Broz Tito"", ""Communist Party of India"", ""Cold War"", ""Embassy of the United Arab Emirates, London"", ""Article One of the United States Constitution""]"
source_pool_absent,dbir_det,MuSiQue,musique,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Police,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Northern Seven Years' War"", ""Crimean War"", ""Portugal"", ""Korean War"", ""Rajendra Chola I""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?","Santa Monica, California",0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""Vilaiyaadu Mankatha"", ""Richmond, Virginia"", ""Sony Music"", ""Pure BS"", ""Multidirection""]"
source_pool_absent,rank_expansion,MuSiQue,musique,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?","Santa Monica, California",0,,78,,0,0,0,0,1,0,1,1,0,0,,"[""Vilaiyaadu Mankatha"", ""Sony Music"", ""Sony Music"", ""Sony Music"", ""Nothing Records""]"
source_pool_absent,independent_demand,MuSiQue,musique,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?","Santa Monica, California",0,,25,,0,0,0,1,1,0,1,3,3,3,1.0,"[""Vilaiyaadu Mankatha"", ""Sony Music"", ""Sony Music"", ""Nothing Records"", ""Sony Music""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?","Santa Monica, California",0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Vilaiyaadu Mankatha"", ""Sony Music"", ""Sony Music"", ""Sony Music"", ""Nothing Records""]"
source_pool_absent,dbir_det,MuSiQue,musique,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?","Santa Monica, California",0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Vilaiyaadu Mankatha"", ""Sony Music"", ""Sony Music"", ""Nothing Records"", ""Sony Music""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Canonization of Pope John XXIII and Pope John Paul II,1,14,13,1,0,0,1,1,1,0,0,0,3,0,0.0,"[""Princeps pastorum"", ""Kingdom of Bohemia"", ""Queen Victoria"", ""Criticism of Christianity"", ""Paris""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Vatican City,1,20,18,2,0,0,1,1,1,0,0,0,3,0,0.0,"[""Princeps pastorum"", ""Kingdom of Bohemia"", ""Queen Victoria"", ""Criticism of Christianity"", ""Paris""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Canonization of Pope John XXIII and Pope John Paul II,1,14,,,0,0,0,0,0,0,0,1,0,0,,"[""Princeps pastorum"", ""Arthur F. Holmes"", ""Imperialism"", ""Primus inter pares"", ""Dwight D. Eisenhower""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Vatican City,1,20,,,0,0,0,0,0,0,0,1,0,0,,"[""Princeps pastorum"", ""Arthur F. Holmes"", ""Imperialism"", ""Primus inter pares"", ""Dwight D. Eisenhower""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Canonization of Pope John XXIII and Pope John Paul II,1,14,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Princeps pastorum"", ""Primus inter pares"", ""Jean-Michel Iribarren"", ""A Sinless Season"", ""The Emperor's Children""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Vatican City,1,20,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Princeps pastorum"", ""Primus inter pares"", ""Jean-Michel Iribarren"", ""A Sinless Season"", ""The Emperor's Children""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Canonization of Pope John XXIII and Pope John Paul II,1,14,11,3,0,0,1,1,1,0,0,4,0,0,,"[""Princeps pastorum"", ""Arthur F. Holmes"", ""Imperialism"", ""Primus inter pares"", ""Dwight D. Eisenhower""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Vatican City,1,20,,,0,0,0,0,0,0,0,4,0,0,,"[""Princeps pastorum"", ""Arthur F. Holmes"", ""Imperialism"", ""Primus inter pares"", ""Dwight D. Eisenhower""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Canonization of Pope John XXIII and Pope John Paul II,1,14,11,3,0,0,1,1,1,0,0,3,3,3,1.0,"[""Princeps pastorum"", ""Primus inter pares"", ""Jean-Michel Iribarren"", ""A Sinless Season"", ""The Emperor's Children""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,213,When did the place where the author of Princeps Pastorum died become its own country?,Vatican City,1,20,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Princeps pastorum"", ""Primus inter pares"", ""Jean-Michel Iribarren"", ""A Sinless Season"", ""The Emperor's Children""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,1,23,20,3,0,0,0,1,1,0,0,0,2,0,0.0,"[""Home run"", ""Jim Wilson (first baseman)"", ""Dan Johnson (baseball)"", ""Bill Massey (baseball)"", ""50 home run club""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,1,23,43,-20,0,0,0,1,1,0,0,1,0,0,,"[""Home run"", ""List of Major League Baseball single-game home run leaders"", ""50 home run club"", ""List of Major League Baseball longest winning streaks"", ""Chicago Cubs""]"
