dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
2Wiki,2wikimultihopqa,21,21,Why did John Middleton Murry's wife die?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""John Middleton Murry"", ""Katherine Mansfield"", ""John Middleton Murry Jr."", ""Anne Estelle Rice"", ""Juan Carlos Gumucio""]",[],,,,,
2Wiki,2wikimultihopqa,21,21,Why did John Middleton Murry's wife die?,setr_faithful,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Katherine Mansfield"", ""John Middleton Murry"", ""John Middleton Murry Jr."", ""Anne Estelle Rice"", ""Juan Carlos Gumucio""]",[],,,,,
2Wiki,2wikimultihopqa,21,21,Why did John Middleton Murry's wife die?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Katherine Mansfield"", ""John Middleton Murry"", ""John Middleton Murry Jr."", ""Anne Estelle Rice"", ""Juan Carlos Gumucio""]",[],,,,,
2Wiki,2wikimultihopqa,21,21,Why did John Middleton Murry's wife die?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 76, 2, 3]","[""Katherine Mansfield"", ""John Middleton Murry"", ""Elizabeth Dickens"", ""John Middleton Murry Jr."", ""Anne Estelle Rice""]",[],0,1,5,json,
2Wiki,2wikimultihopqa,22,22,Where was the composer of film Billy Elliot born?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Stephen Warbeck"", ""Billy Elliot"", ""Lee Hall (playwright)"", ""Billy Elliot the Musical Live"", ""Dominic Jacotin Gamble""]",[],,,,,
2Wiki,2wikimultihopqa,22,22,Where was the composer of film Billy Elliot born?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Stephen Warbeck"", ""Billy Elliot"", ""Lee Hall (playwright)"", ""Billy Elliot the Musical Live"", ""Dominic Jacotin Gamble""]",[],,,,,
2Wiki,2wikimultihopqa,22,22,Where was the composer of film Billy Elliot born?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Stephen Warbeck"", ""Billy Elliot"", ""Lee Hall (playwright)"", ""Billy Elliot the Musical Live"", ""Dominic Jacotin Gamble""]",[],,,,,
2Wiki,2wikimultihopqa,22,22,Where was the composer of film Billy Elliot born?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 5, 7, 8, 9]","[""Stephen Warbeck"", ""Robert Tronson"", ""James Lomas (actor)"", ""Corey Snide"", ""Thomas Morse""]","[""Billy Elliot""]",1,1,5,json,
2Wiki,2wikimultihopqa,23,23,What is the place of birth of Lisbeth Palme's husband?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Lisbeth Palme"", ""Olof Palme"", ""Place of birth"", ""Sven Ulric Palme"", ""Place of origin""]",[],,,,,
2Wiki,2wikimultihopqa,23,23,What is the place of birth of Lisbeth Palme's husband?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Lisbeth Palme"", ""Olof Palme"", ""Place of birth"", ""Sven Ulric Palme"", ""Place of origin""]",[],,,,,
2Wiki,2wikimultihopqa,23,23,What is the place of birth of Lisbeth Palme's husband?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Olof Palme"", ""Lisbeth Palme"", ""Place of birth"", ""Sven Ulric Palme"", ""Place of origin""]",[],,,,,
2Wiki,2wikimultihopqa,23,23,What is the place of birth of Lisbeth Palme's husband?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 3, 0, 82, 88]","[""Olof Palme"", ""Sven Ulric Palme"", ""Lisbeth Palme"", ""Charles Arthur Tabberer"", ""Joe Story""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,24,24,"Which film came out first, 3 Dots or Dying God?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Dying God"", ""3 Dots"", ""Dots"", ""Killed the Family and Went to the Movies"", ""Great God Gold""]",[],,,,,
2Wiki,2wikimultihopqa,24,24,"Which film came out first, 3 Dots or Dying God?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Dying God"", ""3 Dots"", ""Dots"", ""Killed the Family and Went to the Movies"", ""Great God Gold""]",[],,,,,
2Wiki,2wikimultihopqa,24,24,"Which film came out first, 3 Dots or Dying God?",dbec_selective,2,2,1.0,1,0,"[85, 0, 1, 2, 3]","[""I Am... Gabriel"", ""Dying God"", ""3 Dots"", ""Dots"", ""Killed the Family and Went to the Movies""]",[],,,,,
2Wiki,2wikimultihopqa,24,24,"Which film came out first, 3 Dots or Dying God?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 4, 14, 35]","[""Dying God"", ""3 Dots"", ""Great God Gold"", ""Did a Good Man Die?"", ""Goopy Gyne Bagha Byne""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,25,25,Who is the father-in-law of Sisowath Kossamak?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sisowath Kossamak"", ""Norodom Suramarit"", ""Obata Toramori"", ""Anacyndaraxes"", ""Takayama Tomoteru""]",[],,,,,
2Wiki,2wikimultihopqa,25,25,Who is the father-in-law of Sisowath Kossamak?,setr_faithful,2,2,1.0,1,0,"[0, 1, 19, 2, 3]","[""Sisowath Kossamak"", ""Norodom Suramarit"", ""James Armour (Master mason)"", ""Obata Toramori"", ""Anacyndaraxes""]",[],,,,,
2Wiki,2wikimultihopqa,25,25,Who is the father-in-law of Sisowath Kossamak?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Norodom Suramarit"", ""Sisowath Kossamak"", ""Obata Toramori"", ""Anacyndaraxes"", ""Takayama Tomoteru""]",[],,,,,
2Wiki,2wikimultihopqa,25,25,Who is the father-in-law of Sisowath Kossamak?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 19, 23, 39]","[""Norodom Suramarit"", ""Sisowath Kossamak"", ""James Armour (Master mason)"", ""Ludwig von Westphalen"", ""John Adams (merchant)""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,26,26,Who is Mugain's mother-in-law?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mugain"", ""Conchobar mac Nessa"", ""Vera Miletić"", ""Priscilla Pointer"", ""Eldon Howard""]",[],,,,,
2Wiki,2wikimultihopqa,26,26,Who is Mugain's mother-in-law?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mugain"", ""Conchobar mac Nessa"", ""Vera Miletić"", ""Priscilla Pointer"", ""Eldon Howard""]",[],,,,,
2Wiki,2wikimultihopqa,26,26,Who is Mugain's mother-in-law?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Conchobar mac Nessa"", ""Mugain"", ""Vera Miletić"", ""Priscilla Pointer"", ""Eldon Howard""]",[],,,,,
2Wiki,2wikimultihopqa,26,26,Who is Mugain's mother-in-law?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 9, 14, 4]","[""Mugain"", ""Conchobar mac Nessa"", ""Maria Thins"", ""Doria Ragland"", ""Eldon Howard""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,27,27,Where did Theodore Salisbury Woolsey's father study?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Theodore Salisbury Woolsey"", ""Theodore Dwight Woolsey"", ""Sidney Mason Stone"", ""Hywel Teifi Edwards"", ""Theodore Salisbury Woolsey Jr.""]",[],,,,,
2Wiki,2wikimultihopqa,27,27,Where did Theodore Salisbury Woolsey's father study?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Theodore Salisbury Woolsey"", ""Theodore Dwight Woolsey"", ""Sidney Mason Stone"", ""Hywel Teifi Edwards"", ""Theodore Salisbury Woolsey Jr.""]",[],,,,,
2Wiki,2wikimultihopqa,27,27,Where did Theodore Salisbury Woolsey's father study?,dbec_selective,2,2,1.0,1,0,"[1, 4, 0, 2, 3]","[""Theodore Dwight Woolsey"", ""Theodore Salisbury Woolsey Jr."", ""Theodore Salisbury Woolsey"", ""Sidney Mason Stone"", ""Hywel Teifi Edwards""]",[],,,,,
2Wiki,2wikimultihopqa,27,27,Where did Theodore Salisbury Woolsey's father study?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 4, 2, 3]","[""Theodore Dwight Woolsey"", ""Theodore Salisbury Woolsey"", ""Theodore Salisbury Woolsey Jr."", ""Sidney Mason Stone"", ""Hywel Teifi Edwards""]",[],0,1,5,json,
2Wiki,2wikimultihopqa,28,28,What is the place of birth of the director of film The Return Of Swamp Thing?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Wynorski"", ""The Return of Swamp Thing"", ""Swamp Thing (film)"", ""Dick Durock"", ""Rod Hardy""]",[],,,,,
2Wiki,2wikimultihopqa,28,28,What is the place of birth of the director of film The Return Of Swamp Thing?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Wynorski"", ""The Return of Swamp Thing"", ""Swamp Thing (film)"", ""Dick Durock"", ""Rod Hardy""]",[],,,,,
2Wiki,2wikimultihopqa,28,28,What is the place of birth of the director of film The Return Of Swamp Thing?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Wynorski"", ""The Return of Swamp Thing"", ""Swamp Thing (film)"", ""Dick Durock"", ""Rod Hardy""]",[],,,,,
2Wiki,2wikimultihopqa,28,28,What is the place of birth of the director of film The Return Of Swamp Thing?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 9, 4, 10]","[""The Return of Swamp Thing"", ""Jim Wynorski"", ""976-Evil II"", ""Rod Hardy"", ""Hassan Zee""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,29,29,Where was the place of death of the performer of song I Can'T See Myself Leaving You?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Aretha Franklin"", ""I Can't See Myself Leaving You"", ""Chuck Berry"", ""Leaving You"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,29,29,Where was the place of death of the performer of song I Can'T See Myself Leaving You?,setr_faithful,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""I Can't See Myself Leaving You"", ""Aretha Franklin"", ""Chuck Berry"", ""Leaving You"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,29,29,Where was the place of death of the performer of song I Can'T See Myself Leaving You?,dbec_selective,2,2,1.0,1,0,"[0, 3, 1, 2, 4]","[""Aretha Franklin"", ""Leaving You"", ""I Can't See Myself Leaving You"", ""Chuck Berry"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,29,29,Where was the place of death of the performer of song I Can'T See Myself Leaving You?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 82, 66, 26]","[""I Can't See Myself Leaving You"", ""Aretha Franklin"", ""Donnie Elbert"", ""Brad Newman"", ""Elvis Presley""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,30,30,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",source_order,4,3,0.75,0,1,"[0, 1, 2, 3, 4]","[""Playing It Wild"", ""William Duncan (actor)"", ""Victor Sjöström"", ""I'll Be Going Now"", ""Francis J. Grandon""]","[""Dino Risi""]",,,,,
2Wiki,2wikimultihopqa,30,30,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",setr_faithful,4,3,0.75,0,1,"[0, 1, 3, 2, 4]","[""Playing It Wild"", ""William Duncan (actor)"", ""I'll Be Going Now"", ""Victor Sjöström"", ""Francis J. Grandon""]","[""Dino Risi""]",,,,,
2Wiki,2wikimultihopqa,30,30,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",dbec_selective,4,4,1.0,1,0,"[57, 1, 3, 0, 2]","[""Dino Risi"", ""William Duncan (actor)"", ""I'll Be Going Now"", ""Playing It Wild"", ""Victor Sjöström""]",[],,,,,
2Wiki,2wikimultihopqa,30,30,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",rankgpt_sliding20_step10_no_think,4,3,0.75,0,1,"[0, 1, 3, 4, 13]","[""Playing It Wild"", ""William Duncan (actor)"", ""I'll Be Going Now"", ""Francis J. Grandon"", ""Wild Rovers""]","[""Dino Risi""]",1,1,5,json,
2Wiki,2wikimultihopqa,31,31,"What nationality is Beatrice I, Countess Of Burgundy's husband?",source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Otto I, Count of Burgundy"", ""Beatrice of Navarre, Duchess of Burgundy"", ""Frederick V, Duke of Swabia"", ""Beatrice I, Countess of Burgundy"", ""Agnes of Dampierre""]","[""Frederick I, Holy Roman Emperor""]",,,,,
2Wiki,2wikimultihopqa,31,31,"What nationality is Beatrice I, Countess Of Burgundy's husband?",setr_faithful,2,1,0.5,0,1,"[0, 2, 3, 1, 4]","[""Otto I, Count of Burgundy"", ""Frederick V, Duke of Swabia"", ""Beatrice I, Countess of Burgundy"", ""Beatrice of Navarre, Duchess of Burgundy"", ""Agnes of Dampierre""]","[""Frederick I, Holy Roman Emperor""]",,,,,
2Wiki,2wikimultihopqa,31,31,"What nationality is Beatrice I, Countess Of Burgundy's husband?",dbec_selective,2,2,1.0,1,0,"[37, 3, 0, 1, 2]","[""Frederick I, Holy Roman Emperor"", ""Beatrice I, Countess of Burgundy"", ""Otto I, Count of Burgundy"", ""Beatrice of Navarre, Duchess of Burgundy"", ""Frederick V, Duke of Swabia""]",[],,,,,
2Wiki,2wikimultihopqa,31,31,"What nationality is Beatrice I, Countess Of Burgundy's husband?",rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[3, 0, 93, 15, 11]","[""Beatrice I, Countess of Burgundy"", ""Otto I, Count of Burgundy"", ""John II of Brienne, Count of Eu"", ""Hugh IV, Duke of Burgundy"", ""Yolande of Dreux, Duchess of Burgundy""]","[""Frederick I, Holy Roman Emperor""]",1,1,5,json,
2Wiki,2wikimultihopqa,32,32,"Which film has the director born later, Christ Walking On The Water or 45 Fathers?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Christ Walking on the Water"", ""45 Fathers"", ""Georges Méliès"", ""James Tinling"", ""Bertrand Tavernier""]",[],,,,,
2Wiki,2wikimultihopqa,32,32,"Which film has the director born later, Christ Walking On The Water or 45 Fathers?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Christ Walking on the Water"", ""45 Fathers"", ""Georges Méliès"", ""James Tinling"", ""Bertrand Tavernier""]",[],,,,,
2Wiki,2wikimultihopqa,32,32,"Which film has the director born later, Christ Walking On The Water or 45 Fathers?",dbec_selective,4,4,1.0,1,0,"[0, 3, 2, 1, 4]","[""Christ Walking on the Water"", ""James Tinling"", ""Georges Méliès"", ""45 Fathers"", ""Bertrand Tavernier""]",[],,,,,
2Wiki,2wikimultihopqa,32,32,"Which film has the director born later, Christ Walking On The Water or 45 Fathers?",rankgpt_sliding20_step10_no_think,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Christ Walking on the Water"", ""45 Fathers"", ""Georges Méliès"", ""James Tinling"", ""Bertrand Tavernier""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,33,33,Where was the performer of song Come Dance With Me (Song) born?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Come Dance with Me (song)"", ""Place of birth"", ""The Tender Trap (film)"", ""Time Out for Rhythm"", ""Why Did It Have to Be Me?""]","[""Frank Sinatra""]",,,,,
2Wiki,2wikimultihopqa,33,33,Where was the performer of song Come Dance With Me (Song) born?,setr_faithful,2,1,0.5,0,1,"[0, 5, 1, 2, 3]","[""Come Dance with Me (song)"", ""Bing Crosby"", ""Place of birth"", ""The Tender Trap (film)"", ""Time Out for Rhythm""]","[""Frank Sinatra""]",,,,,
2Wiki,2wikimultihopqa,33,33,Where was the performer of song Come Dance With Me (Song) born?,dbec_selective,2,1,0.5,0,1,"[10, 0, 1, 2, 3]","[""Dance with Me (Zoli Ádok song)"", ""Come Dance with Me (song)"", ""Place of birth"", ""The Tender Trap (film)"", ""Time Out for Rhythm""]","[""Frank Sinatra""]",,,,,
2Wiki,2wikimultihopqa,33,33,Where was the performer of song Come Dance With Me (Song) born?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[16, 5, 0, 79, 37]","[""Ven a bailar conmigo"", ""Bing Crosby"", ""Come Dance with Me (song)"", ""The Wallflower (Dance with Me, Henry)"", ""Jack Lee (musician)""]","[""Frank Sinatra""]",1,1,5,json,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Talk About a Stranger"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger"", ""Stranger in the House""]","[""David Bradley (director)""]",,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""Talk About a Stranger"", ""David Bradley (director)"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger""]",[],,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,dbec_selective,2,2,1.0,1,0,"[5, 0, 1, 2, 3]","[""David Bradley (director)"", ""Talk About a Stranger"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger""]",[],,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 5, 1, 79, 7]","[""Talk About a Stranger"", ""David Bradley (director)"", ""Anthony Mann"", ""Tim McCann (director)"", ""Lasse Hallström""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gideon Johnson Pillow"", ""Holm Jølsen"", ""J. Neely Johnson"", ""Thaddeus P. Mott"", ""Ola Isene""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gideon Johnson Pillow"", ""Holm Jølsen"", ""J. Neely Johnson"", ""Thaddeus P. Mott"", ""Ola Isene""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",dbec_selective,2,2,1.0,1,0,"[5, 98, 1, 0, 77]","[""Dugès"", ""John Kelly"", ""Holm Jølsen"", ""Gideon Johnson Pillow"", ""Peter Gravesen""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 80, 16, 74]","[""Holm Jølsen"", ""Gideon Johnson Pillow"", ""Michael Schlossberg"", ""Andrew Gillum"", ""Jim Mattos""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Jonny Greenwood"", ""Inherent Vice (film)"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 53, 57, 78]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Hans J. Salter"", ""Stephen Warbeck"", ""Keith Emerson""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Salad by the Roots"", ""Dangerously They Live"", ""Georges Lautner"", ""Robert Florey"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Salad by the Roots"", ""Dangerously They Live"", ""Georges Lautner"", ""Robert Florey"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",dbec_selective,4,4,1.0,1,0,"[3, 2, 0, 1, 4]","[""Robert Florey"", ""Georges Lautner"", ""Salad by the Roots"", ""Dangerously They Live"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",rankgpt_sliding20_step10_no_think,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Salad by the Roots"", ""Dangerously They Live"", ""Georges Lautner"", ""Robert Florey"", ""Werner Herzog""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sylvia Burka"", ""Victor Janson"", ""Jocelyn Lovell"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Sylvia Burka"", ""Jocelyn Lovell"", ""Victor Janson"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Jocelyn Lovell"", ""Sylvia Burka"", ""Victor Janson"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 32, 35, 36, 56]","[""Sylvia Burka"", ""Archduke Franz Josef of Austria, Prince of Tuscany"", ""Archduke Stefan of Austria"", ""Archduke Hubert Salvator of Austria"", ""Louis Ralph""]","[""Jocelyn Lovell""]",0,1,5,json,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Dugès"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Dugès"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Dugès"", ""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 95, 68, 96]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Carol Rymer Davis"", ""Princess Maria Elisabeth of Bavaria"", ""Maria Magdalena Keverich""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gladiators Seven"", ""Phalitamsha"", ""Alberto De Martino"", ""The Warriors"", ""Puttanna Kanagal""]",[],,,,,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 4, 3]","[""Gladiators Seven"", ""Phalitamsha"", ""Alberto De Martino"", ""Puttanna Kanagal"", ""The Warriors""]",[],,,,,
