dataset,query_idx,question,gold_doc_count,gold_titles,baseline_top_titles,selector_top_titles,changed,baseline_em,selector_em,em_delta,baseline_f1,selector_f1,f1_delta,baseline_title_recall_top5,selector_title_recall_top5,baseline_title_all_gold_top5,selector_title_all_gold_top5,pool_title_all_gold_top100,max_gold_title_rank_bucket_pool100,gold_title_ranks_pool100,swap_count,swapped_in_gold_title_count,swapped_out_gold_title_count,baseline_title_duplicate_count,selector_title_duplicate_count
2wikimultihopqa,57,"Which film has the director born later, Arrête Ton Cinéma or Agni (2004 Film)?",4,Arrête ton cinéma || Diane Kurys || Agni (2004 film) || Swapan Saha,Agni (2004 film) || Swapan Saha || Arrête ton cinéma || Bertrand Tavernier || Assassination (1964 film),Agni (2004 film) || Swapan Saha || Arrête ton cinéma || Laurent Tirard || Assassination (1964 film),True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,False,False,True,rank21_50,"3,22,1,2",1,0,0,0,0
2wikimultihopqa,58,"Who died earlier, Werner Mensching or Karel Zich?",2,Karel Zich || Werner Mensching,Karel Zich || Elvis Presley || Werner Mensching || Karel Wellner || Karel Lamač,"Karel Zich || Karl, Prince of Leiningen || Werner Mensching || Karel Wellner || Karel Lamač",True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",1,0,0,0,0
2wikimultihopqa,59,Where did Prince Ferdinand Of Bavaria's mother die?,2,Infanta María de la Paz of Spain || Prince Ferdinand of Bavaria,Prince Ferdinand of Bavaria || Joseph Ferdinand of Bavaria || Maria Theresa of Austria-Este (1849–1919) || Princess Augusta of Bavaria || Duke Clement Francis of Bavaria,Prince Ferdinand of Bavaria || Infanta María de la Paz of Spain || Maria Theresa of Austria-Este (1849–1919) || Princess Augusta of Bavaria || Duke Clement Francis of Bavaria,True,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,False,True,True,rank6_10,"10,1",1,1,0,0,0
2wikimultihopqa,60,Who is the child of the director of film An Event?,2,An Event || Vatroslav Mimica,An Event || Vatroslav Mimica || Anup Sengupta || Lars Eliasson || Steve Cooreman,An Event || Vatroslav Mimica || Anup Sengupta || Lars Eliasson || Steve Cooreman,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,61,What nationality is the director of film Good People (Film)?,2,Henrik Ruben Genz || Good People (film),Good People (film) || Henrik Ruben Genz || Mikael Håfström || Mark Pellington || Aki Kaurismäki,Good People (film) || Henrik Ruben Genz || Mikael Håfström || Mark Pellington || Aki Kaurismäki,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,62,Are Gare De La Roche-Sur-Yon and Gare De Namps-Quevauvillers both located in the same country?,2,Gare de Namps-Quevauvillers || Gare de La Roche-sur-Yon,Gare de La Roche-sur-Yon || Gare de Montreuil-Bellay || Gare de Namps-Quevauvillers || Gare de Machecoul || Gare de Challans,Gare de La Roche-sur-Yon || Gare de Montreuil-Bellay || Gare de Namps-Quevauvillers || Gare de Machecoul || Gare de Challans,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
2wikimultihopqa,63,What is the place of birth of the director of film Fortunella (Film)?,2,Fortunella (film) || Eduardo De Filippo,Fortunella (film) || Eduardo De Filippo || Laura Neri || Raffaello Matarazzo || Monta Bell,Fortunella (film) || Eduardo De Filippo || Laura Neri || Raffaello Matarazzo || Monta Bell,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,64,Where was the husband of Joanna Elisabeth Of Holstein-Gottorp born?,2,"Christian August, Prince of Anhalt-Zerbst || Joanna Elisabeth of Holstein-Gottorp","Joanna Elisabeth of Holstein-Gottorp || Christian August, Prince of Anhalt-Zerbst || Duchess Marie Elisabeth of Saxony || Christian August of Holstein-Gottorp, Prince of Eutin || Augusta Marie of Holstein-Gottorp","Joanna Elisabeth of Holstein-Gottorp || Christian August, Prince of Anhalt-Zerbst || Duchess Marie Elisabeth of Saxony || Christian August of Holstein-Gottorp, Prince of Eutin || Augusta Marie of Holstein-Gottorp",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,65,Where was the place of death of Abdul-Aziz Bin Muhammad's father?,2,Muhammad bin Saud || Abdul-Aziz bin Muhammad,Abdul-Aziz bin Muhammad || Muhammad bin Saud || Abdullah ibn Muhammad || Abd al-Aziz ibn al-Walid || Saud bin Abdul-Aziz bin Muhammad bin Saud,Abdul-Aziz bin Muhammad || Muhammad bin Saud || Abdullah ibn Muhammad || Abd al-Aziz ibn al-Walid || Saud bin Abdul-Aziz bin Muhammad bin Saud,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,66,"Which film has the director who died later, Love, Honor And Oh-Baby! or I Cover The Underworld?",4,"Charles Lamont || Love, Honor and Oh-Baby! || R. G. Springsteen || I Cover the Underworld","I Cover the Underworld || R. G. Springsteen || Love, Honor and Oh-Baby! || Love, Honor, and Oh Baby! || Love, Honor and Obey","I Cover the Underworld || R. G. Springsteen || Love, Honor and Oh-Baby! || Charles Lamont || Love, Honor and Obey",True,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,False,True,True,rank21_50,"30,3,2,1",1,1,1,0,0
2wikimultihopqa,67,Where was the director of film The Circus Cyclone born?,2,The Circus Cyclone || Albert S. Rogell,The Circus Cyclone || Albert S. Rogell || Sidney Olcott || Hassan Zee || Rod Hardy,The Circus Cyclone || Albert S. Rogell || Sidney Olcott || Hassan Zee || Rod Hardy,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,68,"Are the movies Wizards Of The Lost Kingdom and Final Exam (1981 Film), from the same country?",2,Wizards of the Lost Kingdom || Final Exam (1981 film),Final Exam (1981 film) || Friday the 13th (1916 film) || Wizards of the Lost Kingdom || Wizards of the Lost Kingdom II || Jim Wynorski,Final Exam (1981 film) || Invasion of the Neptune Men || Wizards of the Lost Kingdom || Wizards of the Lost Kingdom II || Jim Wynorski,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",1,0,0,0,0
2wikimultihopqa,69,"Which museum was established first, Museum Of Croatian Archaeological Monuments or Bayernhof Music Museum?",2,Museum of Croatian Archaeological Monuments || Bayernhof Music Museum,Bayernhof Music Museum || Lehigh Valley Christian High School || Museum of Croatian Archaeological Monuments || Estonian Theatre and Music Museum || Danish Music Museum,Bayernhof Music Museum || Lehigh Valley Christian High School || Museum of Croatian Archaeological Monuments || Estonian Theatre and Music Museum || Danish Music Museum,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
2wikimultihopqa,70,Are Christopher Newton (Criminal) and Frances M. Vega of the same nationality?,2,Frances M. Vega || Christopher Newton (criminal),Christopher Newton (criminal) || Christopher Newton || Frances M. Vega || Cristina Rodríguez Cabral || Edward Morrell,Christopher Newton (criminal) || Christopher Newton || Frances M. Vega || Cristina Rodríguez Cabral || Edward Morrell,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
2wikimultihopqa,71,Where did the director of film Dancing In The Rain (Film) die?,2,Dancing in the Rain (film) || Boštjan Hladnik,Dancing in the Rain (film) || Boštjan Hladnik || Dancing in the Rain || Raj Kanwar || Dinu Cocea,Dancing in the Rain (film) || Boštjan Hladnik || Dancing in the Rain || Raj Kanwar || Dinu Cocea,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,72,Where did Saw Thanda's husband die?,2,Saw Thanda || Min Dikkha,Saw Thanda || Salin Mibaya || Maha Nawrahta || Sisowath Kossamak || Nakkhatra Mangala,Saw Thanda || Place of birth || Maha Nawrahta || Sisowath Kossamak || Nakkhatra Mangala,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,False,top5,"1,NA",1,0,0,0,0
2wikimultihopqa,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",2,Crude Set Drama || Inside the Room,Crude Set Drama || The Room (film) || Inside the Room || The Inside Man (film) || The I Inside,Crude Set Drama || In the Room || Inside the Room || The Inside Man (film) || The Room,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",2,0,0,0,0
2wikimultihopqa,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",4,Frederic Zelnik || The Marriage of Princess Demidoff || Ben Sombogaart || The Pocket-knife,The Marriage of Princess Demidoff || Frederic Zelnik || The Pocket-knife || The Marriage of Krechinsky || Jonathan Demme,The Marriage of Princess Demidoff || Marco Ferreri || The Pocket-knife || Konrad Wolf || Jonathan Demme,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5,False,False,True,rank21_50,"2,1,50,3",2,0,1,0,0
2wikimultihopqa,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake?",4,Airheads || Michael Lehmann || Po-Chih Leong || Return to Cabin by the Lake,Airheads || Michael Lehmann || Return to Cabin by the Lake || Return to Return to Nuke 'Em High AKA Volume 2 || Mark Pellington,Airheads || Michael Lehmann || Return to Cabin by the Lake || Po-Chih Leong || Mark Pellington,True,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,False,True,True,rank21_50,"1,2,21,3",1,1,0,0,0
2wikimultihopqa,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",2,Pirates of the Sky || A Romance of Seville,A Romance of Seville || Pirates of the Sky || Pirates of the Coast || The Romance of Max || A Romance of the Air,A Romance of Seville || Pirates of the Sky || A House of Sand || The Romance of Max || A Romance of the Air,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
2wikimultihopqa,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",4,Lost in the Stratosphere || Melville W. Brown || John Ince (actor) || Blind Man's Eyes,Blind Man's Eyes || John Ince (actor) || Lost in the Stratosphere || Dead Man's Eyes || Blind Man (film),Blind Man's Eyes || John Ince (actor) || Lost in the Stratosphere || Melville W. Brown || Blind Man (film),True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank21_50,"3,22,2,1",1,1,0,0,0
2wikimultihopqa,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,2,Am I Wrong (Étienne de Crécy song) || Étienne de Crécy,Am I Wrong (Étienne de Crécy song) || Étienne de Crécy || Jennifer Wong || Evolution (Ayumi Hamasaki song) || Et je t'aime encore,Am I Wrong (Étienne de Crécy song) || Étienne de Crécy || Jennifer Wong || Evolution (Ayumi Hamasaki song) || Et je t'aime encore,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",2,Marjatta Raita || Bruce Coulter,Bruce Coulter || Marjatta Raita || Aarno Sulkanen || Raisa Orlova || John Edward Bruce,Bruce Coulter || Marjatta Raita || Nina Cook Silitch || Raisa Orlova || John Edward Bruce,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
2wikimultihopqa,80,Who is the mother of the director of film Atomised (Film)?,2,Oskar Roehler || Atomised (film),Atomised (film) || Oskar Roehler || Jacques Doillon || Claude Weisz || Diane Kurys,Atomised (film) || Oskar Roehler || Jacques Doillon || Claude Weisz || Diane Kurys,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,81,Was Angus Wagner or Juan Carlos Falcón born first?,2,Angus Wagner || Juan Carlos Falcón,Angus Wagner || Juan Carlos Falcón || Alberto Falcón || José Luis Falcón || Ismael Falcón,Angus Wagner || Juan Carlos Falcón || William Rose Benét || José Luis Falcón || Ismael Falcón,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
2wikimultihopqa,82,What is the date of birth of Henry I Of Ziębice's father?,2,Nicholas the Small || Henry I of Ziębice,"Henry I of Ziębice || Albert, Count of Chiny || Henry VIII of Legnica || Wenceslaus I of Legnica || Jan I of Żagań",Henry I of Ziębice || Nicholas the Small || Henry VIII of Legnica || Wenceslaus I of Legnica || Jan I of Żagań,True,0.0,0.0,0.0,0.0,0.4,0.4,0.5,1.0,False,True,True,rank6_10,"9,1",1,1,0,0,0
2wikimultihopqa,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,2,Sammy Hagar || Renaud Garcia-Fons,Renaud Garcia-Fons || Nguyên Lê || Sammy Hagar || David Lauser || Sam Cooke,Renaud Garcia-Fons || Nguyên Lê || Sammy Hagar || David Lauser || Sam Cooke,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
2wikimultihopqa,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,2,Eustace William Ferguson || David Elliot (illustrator),David Elliot (illustrator) || Eustace William Ferguson || David Elliot (footballer) || David Elliot Loye || David Elliot Johnson,David Elliot (illustrator) || Eustace William Ferguson || David Elliot (footballer) || David Elliot Loye || David Elliot Johnson,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,85,Where was the composer of song Back In The U.S.A. born?,2,Back in the U.S.A. || Chuck Berry,Back in the U.S.A. || Chuck Berry || Michael Corcoran (musician) || See the USA in Your Chevrolet || Charles Arthur Tabberer,Back in the U.S.A. || Chuck Berry || Michael Corcoran (musician) || See the USA in Your Chevrolet || Charles Arthur Tabberer,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",2,Dmitry Grigorieff || Cheryl Saban,Dmitry Grigorieff || Cheryl Saban || Tifanie Christun || Jeffry Life || Cheryl Dunye,Dmitry Grigorieff || Cheryl Saban || William Rose Benét || Jeffry Life || Cheryl Dunye,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
2wikimultihopqa,87,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",4,Aleksander Ford || Andrea Bianchi || Malabimba – The Malicious Whore || The First Day of Freedom,Malabimba – The Malicious Whore || Andrea Bianchi || The First Day of Freedom || Mario Bava || Nunzio Malasomma,Malabimba – The Malicious Whore || Aleksander Ford || The First Day of Freedom || Mario Bava || Nunzio Malasomma,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,False,False,True,rank21_50,"22,2,1,3",1,1,1,0,0
2wikimultihopqa,88,Was Jorge Ledezma or Yuliya Baraley born first?,2,Yuliya Baraley || Jorge Ledezma,Jorge Ledezma || Yuliya Baraley || Carolina Sanchez || Denis Baraby || Julian Portugal,Jorge Ledezma || Yuliya Baraley || Abdul-Vahed Niyazov || Denis Baraby || Julian Portugal,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
2wikimultihopqa,89,Who is Sibyl Hathaway's child-in-law?,2,Sibyl Hathaway || Francis William Beaumont,"Dudley Beaumont || Sibyl Hathaway || Sigramnus, Count of Hesbaye || Ogawa Mataji || Tifanie Christun","Dudley Beaumont || Sibyl Hathaway || Sigramnus, Count of Hesbaye || Ogawa Mataji || Tifanie Christun",False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"2,21",0,0,0,0,0
2wikimultihopqa,90,"Which film has the director born first, Sins Of Madeleine or Captain Apache?",4,Henri Lepage (director) || Captain Apache || Alexander Singer || Sins of Madeleine,Sins of Madeleine || Henri Lepage (director) || Captain Apache || Alexander Singer || Anthony Mann,Sins of Madeleine || Henri Lepage (director) || Captain Apache || Alexander Singer || Anthony Mann,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,3,4,1",0,0,0,0,0
2wikimultihopqa,91,Who is Godomar Ii's stepmother?,2,Godomar II || Gundobad,"Godomar II || Gundobad || Lothair II || Stephen, Count Palatine of Simmern-Zweibrücken || Gothelo I, Duke of Lorraine","Godomar II || Gundobad || Lothair II || Stephen, Count Palatine of Simmern-Zweibrücken || Gothelo I, Duke of Lorraine",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
2wikimultihopqa,92,Where was the director of film The Outlaw Express born?,2,Leo D. Maloney || The Outlaw Express,The Outlaw Express || Leo D. Maloney || Outlaw Express || Stagecoach Express (film) || Gordon Douglas (director),The Outlaw Express || Leo D. Maloney || Outlaw Express || Stagecoach Express (film) || Gordon Douglas (director),False,0.0,0.0,0.0,0.8,0.8,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,93,"Which film has the director who died later, 45 Calibre Echo or Bons Baisers De Hong Kong?",4,Yvan Chiffre || 45 Calibre Echo || Bruce M. Mitchell || Bons Baisers de Hong Kong,45 Calibre Echo || Bruce M. Mitchell || Bons Baisers de Hong Kong || Stanley Kwan || Tsui Hark,45 Calibre Echo || Bruce M. Mitchell || Bons Baisers de Hong Kong || Yvan Chiffre || Tsui Hark,True,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,False,True,True,rank21_50,"27,1,2,3",1,1,0,0,0
2wikimultihopqa,94,What nationality is Lamprocles's father?,2,Lamprocles || Socrates,Lamprocles || Alexander the Great || Lars Eliasson || Obata Toramori || Anacyndaraxes,Lamprocles || Socrates || Lars Eliasson || Obata Toramori || Anacyndaraxes,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,False,True,True,rank21_50,"1,22",1,1,0,0,0
2wikimultihopqa,95,Which country the performer of song I Like Control is from?,2,DJ Clue || I Like Control,I Like Control || DJ Clue || Carly Rae Jepsen || I Like Only You || Suzanitta,I Like Control || Nomi Ruiz || Carly Rae Jepsen || I Like Only You || Suzanitta,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,True,False,True,top5,"2,1",1,0,1,0,0
2wikimultihopqa,96,"Which film has the director born later, Romance On The Run or The Palace Of Angels?",4,Walter Hugo Khouri || The Palace of Angels || Gus Meins || Romance on the Run,Romance on the Run || Gus Meins || The Palace of Angels || Johnny on the Run || Jean Negulesco,Romance on the Run || Chloé Robichaud || The Palace of Angels || Walter Hugo Khouri || Jean Negulesco,True,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.75,False,False,True,rank21_50,"25,3,2,1",2,1,1,0,0
2wikimultihopqa,97,"Which film has the director born first, Mord Em'Ly or Ek Hi Bhool (1940 Film)?",4,Vijay Bhatt || Ek Hi Bhool (1940 film) || Mord Em'ly || George Pearson (filmmaker),Ek Hi Bhool (1940 film) || Vijay Bhatt || Ek Hi Bhool || Michael Powell || Mord Em'ly,Ek Hi Bhool (1940 film) || Vijay Bhatt || George Pearson (filmmaker) || Michael Powell || Mord Em'ly,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank51_100,"2,1,5,75",1,1,1,0,0
2wikimultihopqa,98,"Which film has the director born earlier, The Korean Wedding Chest or True To The Navy?",4,Frank Tuttle || Ulrike Ottinger || The Korean Wedding Chest || True to the Navy,The Korean Wedding Chest || Ulrike Ottinger || True to the Navy || The Wedding Chest || Henry Hathaway,The Korean Wedding Chest || Ulrike Ottinger || True to the Navy || Henry King (director) || Henry Hathaway,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,False,False,True,rank21_50,"22,2,1,3",1,0,0,0,0
2wikimultihopqa,99,Who is Marianus V Of Arborea's mother?,2,Brancaleone Doria || Marianus V of Arborea,Marianus V of Arborea || Brancaleone Doria || Marianus I of Arborea || William II of Narbonne || Hugh II of Arborea,Marianus V of Arborea || Brancaleone Doria || Marianus I of Arborea || William II of Narbonne || Hugh II of Arborea,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
2wikimultihopqa,100,"Who is the paternal grandfather of Margaret Of Bavaria, Marchioness Of Mantua?",2,"Margaret of Bavaria, Marchioness of Mantua || Albert III, Duke of Bavaria","Margaret of Bavaria, Marchioness of Mantua || Anna of Brunswick-Grubenhagen-Einbeck || Margaret Paleologa || Margaret of Cleves, Duchess of Bavaria-Munich || Margaret of Bavaria, Electress Palatine","Margaret of Bavaria, Marchioness of Mantua || Albert III, Duke of Bavaria || Maximilian II Emanuel, Elector of Bavaria || Margaret of Cleves, Duchess of Bavaria-Munich || Margaret of Bavaria, Electress Palatine",True,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,False,True,True,rank6_10,"1,10",2,1,0,0,0
2wikimultihopqa,101,"Which film has the director who was born later, Felices 140 or Dr. Who And The Daleks?",4,Gracia Querejeta || Felices 140 || Dr. Who and the Daleks || Gordon Flemyng,Felices 140 || Gracia Querejeta || Dr. Who and the Daleks || Daleks' Invasion Earth 2150 A.D. || Roberta Tovey,Felices 140 || Gracia Querejeta || Dr. Who and the Daleks || Gordon Flemyng || Roberta Tovey,True,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,False,True,True,rank6_10,"2,1,3,8",1,1,0,0,0
