dataset,base_dataset,query_index,question,variant,rank_quota,max_repairs,min_gain,branch_policy,gold_doc_count,requirement_count,dependent_req_count,selective_binding_decision,seed_count,seed_positions_json,seed_titles_json,rank_fill_positions_json,rank_fill_titles_json,dbec_selective_positions_json,dbec_selective_titles_json,final_positions_json,final_titles_json,accepted_repair_count,accepted_repair_positions_json,accepted_repair_titles_json,accepted_repair_gains_json,accepted_repair_branch_status_json,rank_fill_count,branch_conflict_reject_count,branch_unknown_count,rejection_counts_json,branch_status_counts_json,added_gold_count,removed_gold_count,net_gold_delta_vs_rank,harmful_replacement,added_gold_titles_json,removed_gold_titles_json,setr_f1,dbec_f1,delta_f1_dbec_minus_setr,final_support_hit_count,final_support_missing_count,final_support_recall,final_support_complete,final_support_missing_titles_json,rank_support_hit_count,rank_support_missing_count,rank_support_recall,rank_support_complete,rank_support_missing_titles_json,dbec_support_hit_count,dbec_support_missing_count,dbec_support_recall,dbec_support_complete,dbec_support_missing_titles_json,delta_support_recall_vs_rank,delta_support_complete_vs_rank,delta_support_recall_vs_dbec,delta_support_complete_vs_dbec
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr1_g003_branchstrict,1,1,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr1_g005_branchstrict,1,1,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr1_g010_branchstrict,1,1,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr2_g000_branchstrict,1,2,0.0,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr2_g003_branchstrict,1,2,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr2_g005_branchstrict,1,2,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr2_g010_branchstrict,1,2,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr3_g000_branchstrict,1,3,0.0,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr3_g003_branchstrict,1,3,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr3_g005_branchstrict,1,3,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq1_mr3_g010_branchstrict,1,3,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 99, 0]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Arne Toonen"", ""Aldri annet enn bråk""]",1,[99],"[""Arne Toonen""]",[0.53537],"[""support""]",1,0,0,{},"{""support"": 1}",0,1,-1,1,[],"[""Michael Curtiz""]",1.0,1.0,0.0,3,1,0.75,0,"[""Michael Curtiz""]",4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",-0.25,-1,0.0,0
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr1_g000_branchstrict,2,1,0.0,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr1_g003_branchstrict,2,1,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr1_g005_branchstrict,2,1,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr1_g010_branchstrict,2,1,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr2_g000_branchstrict,2,2,0.0,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr2_g003_branchstrict,2,2,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr2_g005_branchstrict,2,2,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr2_g010_branchstrict,2,2,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr3_g000_branchstrict,2,3,0.0,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr3_g003_branchstrict,2,3,0.03,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr3_g005_branchstrict,2,3,0.05,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,4,"Which film has the director who is older, God'S Gift To Women or Aldri Annet Enn Bråk?",rq2_mr3_g010_branchstrict,2,3,0.1,strict,4,4,2,bind,3,"[1, 2, 3]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]","[99, 1, 2, 0, 3]","[""Arne Toonen"", ""Edith Carlmar"", ""God's Gift to Women"", ""Aldri annet enn bråk"", ""Altid ballade""]","[1, 2, 3, 0, 4]","[""Edith Carlmar"", ""God's Gift to Women"", ""Altid ballade"", ""Aldri annet enn bråk"", ""Michael Curtiz""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],1.0,1.0,0.0,4,0,1.0,1,[],4,0,1.0,1,[],3,1,0.75,0,"[""Michael Curtiz""]",0.0,0,0.25,1
2Wiki,2wikimultihopqa,8,Do both films Interview With A Hitman and The Last Coupon have the directors from the same country?,rq1_mr1_g000_branchoff,1,1,0.0,off,4,4,2,bind,3,"[0, 1, 2]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal""]","[0, 1, 2, 3, 4]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Spring Handicap"", ""Safe (2012 film)""]","[2, 7, 0, 1, 3]","[""Perry Bhandal"", ""Frank Launder"", ""The Last Coupon"", ""Interview with a Hitman"", ""Spring Handicap""]","[0, 1, 2, 7, 3]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Frank Launder"", ""Spring Handicap""]",1,[7],"[""Frank Launder""]",[0.292738],"[""unknown""]",1,0,2,"{""already_selected_position"": 1}","{""unknown"": 2}",1,0,1,0,"[""Frank Launder""]",[],1.0,1.0,0.0,4,0,1.0,1,[],3,1,0.75,0,"[""Frank Launder""]",4,0,1.0,1,[],0.25,1,0.0,0
2Wiki,2wikimultihopqa,8,Do both films Interview With A Hitman and The Last Coupon have the directors from the same country?,rq1_mr1_g003_branchoff,1,1,0.03,off,4,4,2,bind,3,"[0, 1, 2]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal""]","[0, 1, 2, 3, 4]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Spring Handicap"", ""Safe (2012 film)""]","[2, 7, 0, 1, 3]","[""Perry Bhandal"", ""Frank Launder"", ""The Last Coupon"", ""Interview with a Hitman"", ""Spring Handicap""]","[0, 1, 2, 7, 3]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Frank Launder"", ""Spring Handicap""]",1,[7],"[""Frank Launder""]",[0.292738],"[""unknown""]",1,0,2,"{""already_selected_position"": 1}","{""unknown"": 2}",1,0,1,0,"[""Frank Launder""]",[],1.0,1.0,0.0,4,0,1.0,1,[],3,1,0.75,0,"[""Frank Launder""]",4,0,1.0,1,[],0.25,1,0.0,0
2Wiki,2wikimultihopqa,8,Do both films Interview With A Hitman and The Last Coupon have the directors from the same country?,rq1_mr1_g005_branchoff,1,1,0.05,off,4,4,2,bind,3,"[0, 1, 2]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal""]","[0, 1, 2, 3, 4]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Spring Handicap"", ""Safe (2012 film)""]","[2, 7, 0, 1, 3]","[""Perry Bhandal"", ""Frank Launder"", ""The Last Coupon"", ""Interview with a Hitman"", ""Spring Handicap""]","[0, 1, 2, 7, 3]","[""The Last Coupon"", ""Interview with a Hitman"", ""Perry Bhandal"", ""Frank Launder"", ""Spring Handicap""]",1,[7],"[""Frank Launder""]",[0.292738],"[""unknown""]",1,0,2,"{""already_selected_position"": 1}","{""unknown"": 2}",1,0,1,0,"[""Frank Launder""]",[],1.0,1.0,0.0,4,0,1.0,1,[],3,1,0.75,0,"[""Frank Launder""]",4,0,1.0,1,[],0.25,1,0.0,0
