dataset,query_index,split,strong_label,daec_f1,nobind_f1,daec_em,nobind_em,delta_f1_daec_minus_nobind,delta_em_daec_minus_nobind,alias_match_rate,avg_candidate_title_occurrences,bind_conf_candidate_coverage,bind_conf_candidate_simplicity,bind_conf_composite_primary,bind_conf_composite_with_margin_diagnostic,bind_conf_margin_diagnostic,bind_conf_match_quality,bind_conf_single_candidate_rate,bind_conf_title_unique,binding_count,binding_count_unpruned,candidate_count_max,candidate_count_mean,candidate_count_total,candidate_coverage,candidate_req_count,dep_margin_mean_diagnostic,dep_margin_min_diagnostic,dep_score_top1_mean_diagnostic,dependent_req_count,duplicate_entity_count,empty_entity_responses,empty_response_rate,exactish_match_rate,extraction_count,low_ambiguity,match_rate,matched_entity_count,max_dependency_depth,multi_candidate_rate,multi_candidate_req_count,raw_entity_count,requirement_count,single_candidate_rate,single_candidate_req_count,skipped_anchor_count,title_nonunique_rate,title_unique_rate,unmatched_entity_count,unmatched_rate,question
2Wiki,55,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who is the spouse of the director of film My Three Merry Widows?
2Wiki,56,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.25,0.65,0.5322338,0.06116900000000003,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.06116900000000003,0.06116900000000003,1.0,1.0,0.0,1.0,0.2,1.0,5.0,0.25,1.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Which country the composer of film Thunder On The Hill is from?
2Wiki,57,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director born later, Arrête Ton Cinéma or Agni (2004 Film)?"
2Wiki,58,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Who died earlier, Werner Mensching or Karel Zich?"
2Wiki,59,test,bind_helpful,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1,1.0,0.3333333333333333,0.5416666666666666,0.44621933333333336,0.06442999999999999,0.375,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.06442999999999999,0.06442999999999999,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,5.0,0.3333333333333333,0.375,3.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.625,Where did Prince Ferdinand Of Bavaria's mother die?
2Wiki,60,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.6518024,0.459012,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.459012,0.459012,1.0,1.0,0.0,3.0,0.6,0.5,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Who is the child of the director of film An Event?
2Wiki,61,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.616575,0.282875,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.282875,0.282875,1.0,1.0,0.0,3.0,0.6,0.5,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,What nationality is the director of film Good People (Film)?
2Wiki,62,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,0.8333333333333334,0.8666666666666667,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.614619,1.0,0.0,4.0,0.4,0.0,10.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,0.8333333333333334,Are Gare De La Roche-Sur-Yon and Gare De Namps-Quevauvillers both located in the same country?
2Wiki,63,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.6666666666666666,0.6056495333333334,0.36158100000000004,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.36158100000000004,0.36158100000000004,1.0,1.0,0.0,2.0,0.4,1.0,5.0,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,What is the place of birth of the director of film Fortunella (Film)?
2Wiki,64,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the husband of Joanna Elisabeth Of Holstein-Gottorp born?
2Wiki,65,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.5571428571428572,0.4797624857142857,0.17024099999999998,0.2857142857142857,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.17024099999999998,0.17024099999999998,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7142857142857143,Where was the place of death of Abdul-Aziz Bin Muhammad's father?
2Wiki,66,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director who died later, Love, Honor And Oh-Baby! or I Cover The Underworld?"
2Wiki,67,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.5,0.7,0.6551861999999999,0.475931,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.475931,0.475931,1.0,1.0,0.0,3.0,0.6,0.5,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Where was the director of film The Circus Cyclone born?
2Wiki,68,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Are the movies Wizards Of The Lost Kingdom and Final Exam (1981 Film), from the same country?"
2Wiki,69,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333334,0.026666666666666672,0.0,0.16666666666666669,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6666666666666666,"Which museum was established first, Museum Of Croatian Archaeological Monuments or Bayernhof Music Museum?"
2Wiki,70,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Are Christopher Newton (Criminal) and Frances M. Vega of the same nationality?
2Wiki,71,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.25,0.65,0.5698838,0.24941899999999995,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.24941899999999995,0.24941899999999995,0.858737,1.0,0.0,1.0,0.2,0.75,5.0,0.25,1.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Where did the director of film Dancing In The Rain (Film) die?
2Wiki,72,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Where did Saw Thanda's husband die?
2Wiki,73,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?"
2Wiki,74,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.8,0.7960824000000002,0.780412,1.0,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.780412,0.560824,1.0,2.0,0.0,7.0,0.7,1.0,10.0,0.5,1.0,3.0,1.0,0.5,1.0,3.0,4.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?"
2Wiki,75,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.74,0.7317779,0.6988894999999999,0.7,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.6988894999999999,0.397779,1.0,2.0,1.0,6.0,0.6,1.0,10.0,0.5,0.6,3.0,1.0,0.5,1.0,5.0,4.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake?"
2Wiki,76,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?"
2Wiki,77,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,1.0,0.65,0.72,1.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,6.0,0.6,1.0,10.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,4.0,0.5,1.0,0.0,0.0,1.0,3.0,0.75,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?"
2Wiki,78,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.85,0.8800000000000001,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.6666666666666666,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?
2Wiki,79,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Who was born earlier, Marjatta Raita or Bruce Coulter?"
2Wiki,80,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.6666666666666666,0.5720533333333333,0.1936,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.1936,0.1936,1.0,1.0,0.0,2.0,0.4,1.0,5.0,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Who is the mother of the director of film Atomised (Film)?
2Wiki,81,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01428571428571429,0.011428571428571434,0.0,0.07142857142857145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.8571428571428571,Was Angus Wagner or Juan Carlos Falcón born first?
2Wiki,82,test,ignore,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.85,0.8800000000000001,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.75,What is the date of birth of Henry I Of Ziębice's father?
2Wiki,83,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.020000000000000004,0.0,0.125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.75,Was Sammy Hagar or Renaud Garcia-Fons born first?
2Wiki,84,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,0.5,0.4714285714285714,0.4363690571428572,0.29613100000000003,0.35714285714285715,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.29613100000000003,0.29613100000000003,1.0,1.0,1.0,7.0,0.7,0.5,10.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.5,0.5,4.0,0.5714285714285714,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?
2Wiki,85,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1,1.0,0.3333333333333333,0.6666666666666666,0.6194049333333334,0.430358,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.430358,0.430358,1.0,1.0,0.0,3.0,0.6,0.6666666666666666,5.0,0.3333333333333333,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Where was the composer of song Back In The U.S.A. born?
2Wiki,86,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.6,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,"Who is older, Cheryl Saban or Dmitry Grigorieff?"
2Wiki,87,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?"
2Wiki,88,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04000000000000001,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5,Was Jorge Ledezma or Yuliya Baraley born first?
2Wiki,89,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.85,0.8800000000000001,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929744,1.0,0.0,3.0,0.6,1.0,5.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.6666666666666666,Who is Sibyl Hathaway's child-in-law?
2Wiki,90,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.25,0.6166666666666667,0.4933333333333334,0.0,0.8333333333333333,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.5,0.75,10.0,0.25,0.6666666666666666,4.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Which film has the director born first, Sins Of Madeleine or Captain Apache?"
2Wiki,91,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Who is Godomar Ii's stepmother?
2Wiki,92,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.625,0.5780092,0.390046,0.625,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.390046,0.390046,1.0,1.0,0.0,2.0,0.4,1.0,5.0,0.5,0.5,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,Where was the director of film The Outlaw Express born?
2Wiki,93,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.8,0.7529752000000001,0.5648759999999999,1.0,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.5648759999999999,0.12975199999999998,1.0,2.0,0.0,7.0,0.7,1.0,10.0,0.5,1.0,3.0,1.0,0.5,1.0,3.0,4.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director who died later, 45 Calibre Echo or Bons Baisers De Hong Kong?"
2Wiki,94,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,What nationality is Lamprocles's father?
2Wiki,95,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.8333333333333334,0.8666666666666667,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,0.8333333333333334,Which country the performer of song I Like Control is from?
2Wiki,96,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director born later, Romance On The Run or The Palace Of Angels?"
2Wiki,97,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,0.5,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,"Which film has the director born first, Mord Em'Ly or Ek Hi Bhool (1940 Film)?"
2Wiki,98,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,7.0,0.7,1.0,10.0,1.0,0.5,2.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.5,"Which film has the director born earlier, The Korean Wedding Chest or True To The Navy?"
2Wiki,99,test,ignore,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Who is Marianus V Of Arborea's mother?
2Wiki,100,dev,bind_helpful,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1,1.0,0.1111111111111111,0.5380116959064327,0.4312240567251462,0.004073500000000008,0.5789473684210527,0.0,1.0,25.0,25.0,5.0,5.0,10.0,1.0,2.0,0.004073500000000008,0.0,1.0,2.0,2.0,2.0,0.2,0.5,10.0,0.1111111111111111,0.5263157894736842,10.0,2.0,1.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.3684210526315789,"Who is the paternal grandfather of Margaret Of Bavaria, Marchioness Of Mantua?"
2Wiki,101,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.92,0.9360000000000002,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,0.6,1.0,10.0,1.0,0.4,2.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.2,"Which film has the director who was born later, Felices 140 or Dr. Who And The Daleks?"
2Wiki,102,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,"Which film came out first, Mama'S Little Pirate or Beauties On Motor Scooters?"
2Wiki,103,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Which film came out earlier, Two Brides And A Baby or Dinner At The Ritz?"
2Wiki,104,test,bind_helpful,0.6667,0.0,0.0,0.0,0.6667,0.0,0.0,1,1.0,0.5,0.7,0.6333291999999999,0.366646,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.366646,0.366646,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Where did the composer of film Camille (1926 Feature Film) die?
2Wiki,105,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.8846153846153846,0.9076923076923078,1.0,0.42307692307692313,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,7.0,0.4666666666666667,1.0,15.0,1.0,0.23076923076923078,3.0,3.0,0.0,0.0,13.0,4.0,1.0,3.0,5.0,0.0,1.0,5.0,0.38461538461538464,Who is Colgú Mac Faílbe Flaind's uncle?
2Wiki,106,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who is the sibling-in-law of Jean Tangye?
2Wiki,107,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.8375,0.8700000000000001,1.0,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,0.0,5.0,1.0,0.125,1.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.75,Where was the founder of magazine Track & Field News born?
2Wiki,108,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007999999999999998,0.0,0.04999999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,18.0,0.9,Was Shahanuddin Choudhury or Domenico Distilo born first?
2Wiki,109,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.6,1,1.0,0.2,0.5309090909090909,0.42472727272727273,0.0,0.45454545454545453,0.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.2,0.4,5.0,0.2,0.36363636363636365,8.0,1.0,1.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.45454545454545453,"What is the date of death of Alfonso Pérez De Guzmán, 5Th Duke Of Medina Sidonia's father?"
