dataset,query_index,question,gold_doc_count,gold_doc_indices,selected_top5,candidate_count,ExactMatch,F1,answer_string_hit_at5,gold_count_at5,failure_bucket,missing_gold_count_top5,missing_gold_doc_indices_top5,missing_gold_titles_top5,missing_gold_ranks_candidate200,missing_gold_rank_buckets,max_missing_gold_rank_candidate200,max_missing_gold_rank_bucket,near_title_substitution_proxy,selected_non_gold_titles,all_gold_at5,any_gold_at5,recall_at5,all_gold_at10,any_gold_at10,recall_at10,all_gold_at20,any_gold_at20,recall_at20,all_gold_at50,any_gold_at50,recall_at50,all_gold_at100,any_gold_at100,recall_at100,all_gold_at200,any_gold_at200,recall_at200
2wikimultihopqa,64,Where was the husband of Joanna Elisabeth Of Holstein-Gottorp born?,2,"[519, 528]","[519, 528, 521, 525, 527]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Duchess Marie Elisabeth of Saxony', 'Christian August of Holstein-Gottorp, Prince of Eutin', 'Augusta Marie of Holstein-Gottorp']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,65,Where was the place of death of Abdul-Aziz Bin Muhammad's father?,2,"[531, 529]","[531, 529, 4713, 1607, 533]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Abdullah ibn Muhammad', 'Abd al-Aziz ibn al-Walid', 'Saud bin Abdul-Aziz bin Muhammad bin Saud']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,66,"Which film has the director who died later, Love, Honor And Oh-Baby! or I Cover The Underworld?",4,"[547, 546, 542, 539]","[546, 539, 547, 544, 548]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[542],['Charles Lamont'],[30],['rank21_50'],30,rank21_50,False,"['Love, Honor, and Oh Baby!', 'Love, Honor and Obey']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,67,Where was the director of film The Circus Cyclone born?,2,"[550, 551]","[550, 551, 3253, 273, 4535]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Sidney Olcott', 'Hassan Zee', 'Rod Hardy']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,68,"Are the movies Wizards Of The Lost Kingdom and Final Exam (1981 Film), from the same country?",2,"[553, 556]","[556, 2799, 553, 554, 253]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Friday the 13th (1916 film)', 'Wizards of the Lost Kingdom II', 'Jim Wynorski']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,69,"Which museum was established first, Museum Of Croatian Archaeological Monuments or Bayernhof Music Museum?",2,"[557, 561]","[561, 2776, 557, 564, 560]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Lehigh Valley Christian High School', 'Estonian Theatre and Music Museum', 'Danish Music Museum']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,70,Are Christopher Newton (Criminal) and Frances M. Vega of the same nationality?,2,"[570, 568]","[570, 567, 568, 2302, 571]",200,0.0,0.0,False,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Christopher Newton', 'Cristina Rodríguez Cabral', 'Edward Morrell']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,71,Where did the director of film Dancing In The Rain (Film) die?,2,"[577, 578]","[577, 578, 579, 1440, 933]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Dancing in the Rain', 'Raj Kanwar', 'Dinu Cocea']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,72,Where did Saw Thanda's husband die?,2,"[583, 582]","[583, 2729, 5784, 234, 1038]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,1,[582],['Min Dikkha'],[None],['missing_200'],,missing_200,False,"['Salin Mibaya', 'Maha Nawrahta', 'Sisowath Kossamak', 'Nakkhatra Mangala']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
2wikimultihopqa,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",2,"[589, 592]","[592, 586, 589, 5809, 5806]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['The Room (film)', 'The Inside Man (film)', 'The I Inside']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",4,"[599, 602, 597, 596]","[599, 597, 602, 595, 4126]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[596],['Ben Sombogaart'],[50],['rank21_50'],50,rank21_50,False,"['The Marriage of Krechinsky', 'Jonathan Demme']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",4,"[606, 603, 607, 604]","[606, 607, 603, 4429, 4125]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[604],['Po-Chih Leong'],[21],['rank21_50'],21,rank21_50,False,"[""Return to Return to Nuke 'Em High AKA Volume 2"", 'Mark Pellington']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",2,"[614, 613]","[614, 613, 608, 4131, 2105]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Pirates of the Coast', 'The Romance of Max', 'A Romance of the Air']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",4,"[624, 617, 622, 621]","[617, 621, 624, 625, 618]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[622],['Melville W. Brown'],[22],['rank21_50'],22,rank21_50,False,"[""Dead Man's Eyes"", 'Blind Man (film)']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,2,"[628, 627]","[628, 627, 1567, 1885, 5622]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Jennifer Wong', 'Evolution (Ayumi Hamasaki song)', ""Et je t'aime encore""]",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",2,"[631, 637]","[637, 631, 634, 2202, 636]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Aarno Sulkanen', 'Raisa Orlova', 'John Edward Bruce']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,80,Who is the mother of the director of film Atomised (Film)?,2,"[639, 638]","[639, 638, 3057, 292, 477]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Jacques Doillon', 'Claude Weisz', 'Diane Kurys']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,81,Was Angus Wagner or Juan Carlos Falcón born first?,2,"[647, 650]","[647, 650, 652, 646, 645]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Alberto Falcón', 'José Luis Falcón', 'Ismael Falcón']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,82,What is the date of birth of Henry I Of Ziębice's father?,2,"[658, 653]","[658, 4628, 5827, 5821, 3808]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[653],['Nicholas the Small'],[9],['rank6_10'],9,rank6_10,False,"['Albert, Count of Chiny', 'Henry VIII of Legnica', 'Wenceslaus I of Legnica', 'Jan I of Żagań']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,2,"[661, 664]","[664, 665, 661, 666, 1897]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Nguyên Lê', 'David Lauser', 'Sam Cooke']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,2,"[675, 670]","[675, 670, 668, 667, 673]",200,1.0,1.0,False,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['David Elliot (footballer)', 'David Elliot Loye', 'David Elliot Johnson']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,85,Where was the composer of song Back In The U.S.A. born?,2,"[684, 681]","[684, 681, 5898, 4987, 3656]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Michael Corcoran (musician)', 'See the USA in Your Chevrolet', 'Charles Arthur Tabberer']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",2,"[694, 689]","[689, 694, 688, 3703, 5168]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Tifanie Christun', 'Jeffry Life', 'Cheryl Dunye']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,87,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",4,"[696, 697, 699, 695]","[697, 695, 696, 2508, 3777]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[699],['Aleksander Ford'],[22],['rank21_50'],22,rank21_50,False,"['Mario Bava', 'Nunzio Malasomma']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,88,Was Jorge Ledezma or Yuliya Baraley born first?,2,"[702, 701]","[702, 701, 1509, 2725, 3687]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Carolina Sanchez', 'Denis Baraby', 'Julian Portugal']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,89,Who is Sibyl Hathaway's child-in-law?,2,"[712, 703]","[704, 712, 1237, 237, 688]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[703],['Francis William Beaumont'],[21],['rank21_50'],21,rank21_50,False,"['Dudley Beaumont', 'Sigramnus, Count of Hesbaye', 'Ogawa Mataji', 'Tifanie Christun']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,90,"Which film has the director born first, Sins Of Madeleine or Captain Apache?",4,"[715, 716, 714, 713]","[715, 714, 716, 713, 1270]",200,1.0,1.0,True,4.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,['Anthony Mann'],True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,91,Who is Godomar Ii's stepmother?,2,"[724, 726]","[724, 726, 4, 1723, 3403]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Lothair II', 'Stephen, Count Palatine of Simmern-Zweibrücken', 'Gothelo I, Duke of Lorraine']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,92,Where was the director of film The Outlaw Express born?,2,"[727, 728]","[727, 728, 730, 4283, 2542]",200,0.0,0.8,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Outlaw Express', 'Stagecoach Express (film)', 'Gordon Douglas (director)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,93,"Which film has the director who died later, 45 Calibre Echo or Bons Baisers De Hong Kong?",4,"[738, 731, 735, 732]","[738, 735, 731, 5863, 1439]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[732],['Yvan Chiffre'],[27],['rank21_50'],27,rank21_50,False,"['Stanley Kwan', 'Tsui Hark']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,94,What nationality is Lamprocles's father?,2,"[743, 741]","[743, 4073, 438, 436, 2119]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[741],['Socrates'],[22],['rank21_50'],22,rank21_50,False,"['Alexander the Great', 'Lars Eliasson', 'Obata Toramori', 'Anacyndaraxes']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,95,Which country the performer of song I Like Control is from?,2,"[745, 746]","[745, 746, 5692, 988, 5526]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Carly Rae Jepsen', 'I Like Only You', 'Suzanitta']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,96,"Which film has the director born later, Romance On The Run or The Palace Of Angels?",4,"[748, 747, 750, 752]","[748, 750, 747, 4907, 1284]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[752],['Walter Hugo Khouri'],[25],['rank21_50'],25,rank21_50,False,"['Johnny on the Run', 'Jean Negulesco']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,97,"Which film has the director born first, Mord Em'Ly or Ek Hi Bhool (1940 Film)?",4,"[760, 762, 755, 763]","[762, 763, 758, 4013, 760]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[755],['George Pearson (filmmaker)'],[75],['rank51_100'],75,rank51_100,False,"['Ek Hi Bhool', 'Michael Powell']",False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0
2wikimultihopqa,98,"Which film has the director born earlier, The Korean Wedding Chest or True To The Navy?",4,"[765, 767, 766, 768]","[765, 766, 767, 764, 1934]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[768],['Frank Tuttle'],[22],['rank21_50'],22,rank21_50,False,"['The Wedding Chest', 'Henry Hathaway']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,99,Who is Marianus V Of Arborea's mother?,2,"[769, 770]","[769, 770, 771, 4096, 4095]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Marianus I of Arborea', 'William II of Narbonne', 'Hugh II of Arborea']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,100,"Who is the paternal grandfather of Margaret Of Bavaria, Marchioness Of Mantua?",2,"[777, 775]","[777, 5117, 778, 1871, 772]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[775],"['Albert III, Duke of Bavaria']",[10],['rank6_10'],10,rank6_10,False,"['Anna of Brunswick-Grubenhagen-Einbeck', 'Margaret Paleologa', 'Margaret of Cleves, Duchess of Bavaria-Munich', 'Margaret of Bavaria, Electress Palatine']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,101,"Which film has the director who was born later, Felices 140 or Dr. Who And The Daleks?",4,"[782, 787, 784, 785]","[782, 784, 787, 786, 783]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[785],['Gordon Flemyng'],[8],['rank6_10'],8,rank6_10,False,"[""Daleks' Invasion Earth 2150 A.D."", 'Roberta Tovey']",False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,102,"Which film came out first, Mama'S Little Pirate or Beauties On Motor Scooters?",2,"[792, 788]","[788, 792, 789, 791, 5204]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Such a Little Pirate', 'Beauties on Bicycles', 'Morgan, the Pirate']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,103,"Which film came out earlier, Two Brides And A Baby or Dinner At The Ritz?",2,"[793, 794]","[794, 1465, 793, 801, 798]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Harold D. Schuster', 'The Two Brides', 'The Ritz Hotel, London']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,104,Where did the composer of film Camille (1926 Feature Film) die?,2,"[803, 804]","[803, 804, 320, 319, 5083]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Henri Verdun', 'Abe Meyer', 'Oscar Straus (composer)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,105,Who is Colgú Mac Faílbe Flaind's uncle?,2,"[809, 812]","[805, 809, 812, 813, 1015]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Finguine mac Cathail', 'Tnúthgal mac Donngaile', 'Dáire Drechlethan']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,106,Who is the sibling-in-law of Jean Tangye?,2,"[817, 816]","[817, 816, 6094, 1344, 5438]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"[""Angélique de Saint-Jean Arnauld d'Andilly"", 'Ting-Xing Ye', 'Peter Gravesen']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,107,Where was the founder of magazine Track & Field News born?,2,"[824, 827]","[819, 824, 827, 3656, 823]",200,0.0,0.8,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Derrick Florence', 'Charles Arthur Tabberer', 'Marco Roth']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,108,Was Shahanuddin Choudhury or Domenico Distilo born first?,2,"[832, 829]","[829, 832, 2331, 5650, 3953]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Shahadat Chowdhury', 'Shah Muhammad Sagir', 'Sher Shah Suri']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,109,"What is the date of death of Alfonso Pérez De Guzmán, 5Th Duke Of Medina Sidonia's father?",2,"[842, 838]","[837, 835, 842, 838, 833]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Juan Alfonso Pérez de Guzmán, 6th Duke of Medina Sidonia', 'Enrique Pérez de Guzmán, 4th Duke of Medina Sidonia', 'Juan Claros Pérez de Guzmán, 11th Duke of Medina Sidonia']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,110,What is the place of birth of the performer of song Merry-Go-Round (Ayumi Hamasaki Song)?,2,"[849, 847]","[849, 847, 851, 1885, 845]",200,0.0,0.5,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Merry Go Round (Royce da 5\'9"" song)', 'Evolution (Ayumi Hamasaki song)', 'Live (The Merry-Go-Round song)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,111,"Which film has the director who is older than the other, The Lone Prairie or Buckaroo From Powder River? ",4,"[859, 858, 857, 856]","[858, 856, 859, 860, 854]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[857],['William Berke'],[50],['rank21_50'],50,rank21_50,False,"['Bury Me Not on the Lone Prairie (film)', 'The Hawk of Powder River']",False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,112,"Which film has the director who was born earlier, César And Rosalie or Beatrice (1987 Film)?",4,"[866, 863, 867, 862]","[863, 862, 866, 867, 2349]",200,1.0,1.0,True,4.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,['Harold Becker'],True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,113,Are Wiqu (Lima) and Qillqa (Melgar) both located in the same country?,2,"[870, 873]","[873, 872, 870, 3302, 3301]",200,1.0,1.0,False,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Machu Kunturi', 'Inka Pirqa', 'Puka Puka (Lima)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
2wikimultihopqa,114,"Which film has the director died later, The Glass Wall or Where Does It Hurt??",4,"[879, 876, 881, 877]","[879, 881, 876, 3588, 1824]",200,0.0,0.0,True,3.0,candidate200_incomplete_top5_partial,1,[877],['Rod Amateau'],[None],['missing_200'],,missing_200,False,"['Wallace Fox', 'Arthur Hiller']",False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75
2wikimultihopqa,115,"What is the date of death of Hermann Ii, Landgrave Of Hesse's father?",2,"[884, 888]","[884, 888, 890, 885, 887]",200,0.0,0.5,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Louis I, Landgrave of Hesse', 'William II, Landgrave of Hesse-Wanfried-Rheinfels', 'William I, Elector of Hesse']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
